,Unnamed: 0,entity_id,osmid,y,x,category_slug,province_id,name,address,total_connectors,connector_array
1243,1243,41813,2294897617,21.1062047,105.5583261,car_charging_station,2483.0,"Kiều Anh Tuân, Số nhà 142 đường Phúc Hoà, Long Xuyên, huyện Phúc Thọ, Hà Nội","Long Xuyên, huyện Phúc Thọ, Hà Nội",2,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
1244,1244,42027,8846495051,21.1392618,105.531947,car_charging_station,2483.0,"Tư nhân  Lê Hữu Chúc,Thôn 4, xã Phúc Lộc, thành phố Hà Nội","Thôn 4, xã Phúc Lộc, thành phố Hà Nội",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1245,1245,42029,3779125492,20.9334582,105.8508411,car_charging_station,2483.0,"Công ty Nam Thái - Tứ Hiệp, Thanh Trì, Hanoi, Vietnam","Tứ Hiệp, Thanh Trì, Hanoi, Vietnam",9,"[4, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0]"
1246,1246,42036,5678424609,20.9485355,105.7905458,car_charging_station,2483.0,"Tư Nhân Phan Văn Thêm Loại, Hàng Bè, Kiến Hưng, Hà Đông","Hàng Bè, Kiến Hưng, Hà Đông",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1247,1247,42506,1494190708,21.1950469,105.7820536,car_charging_station,2483.0,"Tư nhân Nguyễn Thị Thu Huyền, 17 Hoa Phượng Vỹ, KBT Long Việt, xã Quang Minh","17 Hoa Phượng Vỹ, khu biệt thự Long Việt, xã Quang Minh, Hà Nội",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1248,1248,42845,8719753114,20.726119,105.9132764,car_charging_station,2483.0,"Tư nhân LÊ TIẾN THI,Thôn Ứng Hoà Xã Đại Xuyên Thành phố Hà Nội",Thôn Ứng Hoà Xã Đại Xuyên Thành phố Hà Nội,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1249,1249,42869,5716660101,20.9915786,105.8792239,car_charging_station,2483.0,"Tư Nhân Bùi Văn Hưng, Số 226 Vĩnh Hưng, Phường Vĩnh Hưng, Hà Nội","Số 226 Vĩnh Hưng, Phường Vĩnh Hưng, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1252,1252,42876,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4503,Tư nhân Hà Nội 4503,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1254,1254,42878,5686749851,21.0863867,105.9208493,car_charging_station,2483.0,"Tư nhân LÊ MINH HOÀNG,58 ngõ 484 Hag Huy Tập, Xã Phù Đổng, Hà Nội","58 ngõ 484 Hang Huy Tập, Xã Phù Đổng, Hà Nội",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1256,1256,42880,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4507,Tư nhân Hà Nội 4507,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1257,1257,42881,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4508,Tư nhân Hà Nội 4508,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1258,1258,42882,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4509,Tư nhân Hà Nội 4509,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1259,1259,42883,2185172493,21.0483001,105.7812602,car_charging_station,2483.0,"Tư nhân LƯƠNG NGỌC HUY,phạm văn đồng cổ nhuế 1 bắc từ liêm",Đối diện 47 bộ công an   phạm văn đồng cổ nhuế 1 bắc từ liêm hà nội,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1260,1260,42884,8340804132,20.9905452,105.9148322,car_charging_station,2483.0,"Tư nhân NGUYỄN PHI LONG,39, Ngách 8/56, Ngõ 8 Bát Khối, Thôn 7,Bát Tràng, Hà Nội","Số 39, Ngách 8/56, Ngõ 8 Đường Bát Khối, Thôn 7, Xã Bát Tràng, Hà Nội",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1262,1262,42886,2519503839,21.0284454,105.9430935,car_charging_station,2483.0,"Tư nhân PHAN THỊ BÍCH HUYỀN,Số nhà 20- ngõ 143- cổ bi - gia lâm - hà nội ",Số nhà 20- ngõ 143- cổ bi - gia lâm - hà nội ,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1263,1263,42888,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4515,Tư nhân Hà Nội 4515,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1264,1264,42890,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4517,Tư nhân Hà Nội 4517,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1265,1265,42891,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4518,Tư nhân Hà Nội 4518,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1266,1266,42892,2190711696,20.9568039,105.7930802,car_charging_station,2483.0,"Tư nhân TRẦN ĐĂNG NGHĨA,Số 45, Mậu Lương, Kiến Hưng, Hà Nội","Số 45, Mậu Lương, Kiến Hưng, Hà Nội",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1267,1267,42893,12185268842,21.0747721,105.6875883,car_charging_station,2483.0,"Tư nhân Lê Văn Mạnh,Thôn 3 an ninh xã Hưng Đạo TP Hà Nội",Thôn 3 an ninh xã Hưng Đạo TP Hà Nội,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1268,1268,42894,84806338,21.0090308,105.8655095,car_charging_station,2483.0,Tư nhân Đỗ Mạnh Toàn 26 Nguyễn Khoái - P.Hai Bà Trưng - Tp.Hà Nội,26 Nguyễn Khoái - P.Hai Bà Trưng - Tp.Hà Nội,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1269,1269,42895,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4522,Tư nhân Hà Nội 4522,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1270,1270,42896,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4523,Tư nhân Hà Nội 4523,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1271,1271,42897,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4524,Tư nhân Hà Nội 4524,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1272,1272,42898,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4525,Tư nhân Hà Nội 4525,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1273,1273,42899,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4526,Tư nhân Hà Nội 4526,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1274,1274,42900,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4527,Tư nhân Hà Nội 4527,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1275,1275,42901,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4528,Tư nhân Hà Nội 4528,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1277,1277,42904,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4531,Tư nhân Hà Nội 4531,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1279,1279,42906,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4533,Tư nhân Hà Nội 4533,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1280,1280,42907,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4534,Tư nhân Hà Nội 4534,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1281,1281,42908,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4535,Tư nhân Hà Nội 4535,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1282,1282,42909,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4536,Tư nhân Hà Nội 4536,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1283,1283,42910,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4537,Tư nhân Hà Nội 4537,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1284,1284,42912,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4539,Tư nhân Hà Nội 4539,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1285,1285,42914,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4541,Tư nhân Hà Nội 4541,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1286,1286,42915,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4542,Tư nhân Hà Nội 4542,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1287,1287,42916,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4543,Tư nhân Hà Nội 4543,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1288,1288,42917,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4545,Tư nhân Hà Nội 4545,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1289,1289,42918,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4544,Tư nhân Hà Nội 4544,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1290,1290,42919,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4546,Tư nhân Hà Nội 4546,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1291,1291,42920,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4547,Tư nhân Hà Nội 4547,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1292,1292,42921,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4548,Tư nhân Hà Nội 4548,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1294,1294,42923,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4550,Tư nhân Hà Nội 4550,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1295,1295,42924,5719180387,20.9894937,105.9153616,car_charging_station,2483.0,"Tư nhân NGÔ ĐỨC ANH,số 90, xã Bát Tràng, Hà Nội","số 90, xã Bát Tràng, Hà Nội",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1296,1296,42926,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4553,Tư nhân Hà Nội 4553,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1298,1298,42929,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4556,Tư nhân Hà Nội 4556,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1299,1299,42930,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4557,Tư nhân Hà Nội 4557,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1302,1302,42934,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4561,Tư nhân Hà Nội 4561,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1303,1303,42935,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4562,Tư nhân Hà Nội 4562,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1304,1304,42936,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4563,Tư nhân Hà Nội 4563,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1305,1305,42937,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4564,Tư nhân Hà Nội 4564,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1307,1307,42939,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4566,Tư nhân Hà Nội 4566,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1309,1309,42941,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4568,Tư nhân Hà Nội 4568,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1311,1311,42943,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4570,Tư nhân Hà Nội 4570,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1314,1314,42947,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4574,Tư nhân Hà Nội 4574,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1325,1325,42958,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4585,Tư nhân Hà Nội 4585,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1327,1327,42960,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4587,Tư nhân Hà Nội 4587,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1334,1334,42967,5718916157,21.0907641,105.8828133,car_charging_station,2483.0,"Tư nhân Phan Ngọc Ánh,Thôn Lộc Hà- Xã Đông Anh- Hà Nội",Thôn Lộc Hà- Xã Đông Anh- Hà Nội,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1346,1346,42980,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4607,Tư nhân Hà Nội 4607,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1358,1358,42992,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4619,Tư nhân Hà Nội 4619,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1360,1360,42994,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4621,Tư nhân Hà Nội 4621,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1370,1370,43004,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4631,Tư nhân Hà Nội 4631,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1374,1374,43008,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4635,Tư nhân Hà Nội 4635,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375,1375,43009,5680876527,21.185355,105.7523304,car_charging_station,2483.0,"Tư nhân Đàm Quang Hưng,Tổng Hợp Bách Hóa, Nại Châu, Chu Phan,Mê Linh, Hà Nội","Tổng Hợp Bách Hóa, Nại Châu, Chu Phan,Mê Linh, Hà Nội",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1381,1381,43015,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4642,Tư nhân Hà Nội 4642,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1388,1388,43023,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4650,Tư nhân Hà Nội 4650,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1421,1421,43056,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4683,Tư nhân Hà Nội 4683,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1440,1440,43075,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4702,Tư nhân Hà Nội 4702,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1445,1445,43080,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4707,Tư nhân Hà Nội 4707,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1453,1453,43088,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4715,Tư nhân Hà Nội 4715,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1468,1468,43103,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4730,Tư nhân Hà Nội 4730,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1474,1474,43109,8333042540,21.0570436,105.8704457,car_charging_station,2483.0,"Tư nhân Nguyễn Sơn Anh,207, E5 phường Bạch Mai, Hà Nội","207, E5 phường Bạch Mai, Hà Nội",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1481,1481,43116,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4743,Tư nhân Hà Nội 4743,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1492,1492,43127,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4754,Tư nhân Hà Nội 4754,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1496,1496,43131,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4758,Tư nhân Hà Nội 4758,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1515,1515,43150,8823399248,20.9739978,105.8222692,car_charging_station,2483.0,"Tư nhân Nguyễn Tất Thắng,Nhà số 2, OBT1, X1, tổ 12, Định Công Hà Nội","Nhà số 2, OBT1, X1, tổ 12, Định Công Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1519,1519,43154,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4781,Tư nhân Hà Nội 4781,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1541,1541,43176,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,"Tư nhân Phạm Văn Công,Xuân Thủy, Xã Xuân Mai, TP Hà Nội","Xuân Thủy, Xã Xuân Mai, TP Hà Nội",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1563,1563,43198,9717105379,20.6797798,105.7497292,car_charging_station,2483.0,"Tư nhân Đào Thị Linh Số Nhà 23 Ngõ 465 Văn Giang, Đại Nghĩa, Mỹ Đức , Hà Nội","Số Nhà 23 Ngõ 465 Văn Giang, Đại Nghĩa, Mỹ Đức , Hà Nội",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1572,1572,43207,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4834,Tư nhân Hà Nội 4834,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1589,1589,43225,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4852,Tư nhân Hà Nội 4852,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1614,1614,43250,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4877,Tư nhân Hà Nội 4877,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1703,1703,43339,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4966,Tư nhân Hà Nội 4966,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1708,1708,43344,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4971,Tư nhân Hà Nội 4971,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1733,1733,43371,5671816288,21.2361302,105.8250799,car_charging_station,2483.0,Tư nhân Hà Nội 4998,Tư nhân Hà Nội 4998,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1806,1806,43446,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3572,Tư nhân Hà Nội 3572,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1827,1827,43469,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3595,Tư nhân Hà Nội 3595,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1845,1845,43487,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3613,Tư nhân Hà Nội 3613,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1865,1865,43508,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3634,Tư nhân Hà Nội 3634,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1876,1876,43519,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3645,Tư nhân Hà Nội 3645,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1903,1903,43546,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3672,Tư nhân Hà Nội 3672,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1906,1906,43549,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3675,Tư nhân Hà Nội 3675,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1919,1919,43563,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3689,Tư nhân Hà Nội 3689,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1931,1931,43575,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3701,Tư nhân Hà Nội 3701,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1932,1932,43576,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3702,Tư nhân Hà Nội 3702,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1940,1940,43584,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3710,Tư nhân Hà Nội 3710,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1941,1941,43585,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3711,Tư nhân Hà Nội 3711,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1942,1942,43586,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3712,Tư nhân Hà Nội 3712,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1990,1990,43634,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3760,Tư nhân Hà Nội 3760,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1993,1993,43637,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3762,Tư nhân Hà Nội 3762,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1994,1994,43638,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3764,Tư nhân Hà Nội 3764,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1995,1995,43639,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3765,Tư nhân Hà Nội 3765,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1997,1997,43641,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3767,Tư nhân Hà Nội 3767,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1998,1998,43642,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3768,Tư nhân Hà Nội 3768,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2002,2002,43647,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3773,Tư nhân Hà Nội 3773,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2003,2003,43648,9782323859,21.2004607,105.6811407,car_charging_station,2483.0,"Tư nhân Bùi Văn Chương,Cư An, Tiến Thắng, Hà Nội","Cư An, Tiến Thắng, Hà Nội",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2004,2004,43649,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3775,Tư nhân Hà Nội 3775,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2005,2005,43650,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3776,Tư nhân Hà Nội 3776,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2007,2007,43652,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3778,Tư nhân Hà Nội 3778,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2010,2010,43655,8324478479,20.9693942,105.955209,car_charging_station,2483.0,"Tư nhân CHU MẠNH GIANG,Số 7 ngõ 382 Chu xá, Gia Lâm, Hà Nội	","Số 7 ngõ 382 Chu xá, Gia Lâm, Hà Nội	",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2012,2012,43657,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3783,Tư nhân Hà Nội 3783,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2013,2013,43658,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3784,Tư nhân Hà Nội 3784,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2014,2014,43659,5671816507,21.2345523,105.8232804,car_charging_station,2483.0,Tư nhân Hà Nội 3785,Tư nhân Hà Nội 3785,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
